13939.5	125.004	-270.015	434.988	1	-1.57249e-05	-3.48174e-06	-1.27325e-05	13939.5	125.004	-270.018	434.987	1	-1.57249e-05	-3.48174e-06	-1.27325e-05	
13943.6	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13943.6	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13947.6	125.004	-270.015	434.988	1	-1.57249e-05	-3.48174e-06	-1.27325e-05	13947.7	125.004	-270.018	434.987	1	-1.57249e-05	-3.48174e-06	-1.27325e-05	
13951.7	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13951.7	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13956	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13956	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13959.7	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13959.7	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13963.8	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13963.8	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13967.7	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13967.8	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13971.8	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13971.8	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13975.8	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13975.8	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13980.1	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13980.1	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13983.9	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13984	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13987.9	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13987.9	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13992	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13992	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
13996.1	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	13996.2	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14000	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14000	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14004.3	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14004.3	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14008.1	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14008.2	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14012.1	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14012.2	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14016.2	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14016.2	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14020.2	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14020.3	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14024.2	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14024.2	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14028.5	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14028.5	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14032.3	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14032.4	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14036.6	125.003	-270.015	434.988	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	14036.7	125.004	-270.018	434.987	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	
14040.3	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14040.3	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14044.4	125.003	-270.015	434.988	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	14044.4	125.004	-270.018	434.987	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	
14048.4	125.004	-270.015	434.988	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	14048.4	125.004	-270.018	434.987	1	-1.57249e-05	-3.48173e-06	-1.35074e-05	
14052.7	125.003	-270.015	434.988	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	14052.7	125.004	-270.018	434.987	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	
14056.6	125.003	-270.015	434.988	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	14056.6	125.004	-270.018	434.987	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	
14060.5	125.003	-270.015	434.988	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	14060.5	125.004	-270.018	434.987	1	-1.57249e-05	-3.48172e-06	-1.43418e-05	
14064.5	125.003	-270.016	434.989	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	14064.5	125.004	-270.018	434.987	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	
14068.6	125.003	-270.016	434.988	1	-1.54865e-05	-3.48171e-06	-1.43418e-05	14068.6	125.004	-270.018	434.987	1	-1.54865e-05	-3.48171e-06	-1.43418e-05	
14072.6	125.003	-270.016	434.989	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	14072.6	125.004	-270.018	434.987	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	
14077	125.003	-270.016	434.989	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	14077	125.004	-270.018	434.987	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	
14080.6	125.003	-270.016	434.989	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	14080.7	125.004	-270.018	434.987	1	-1.66785e-05	-3.48174e-06	-1.43418e-05	
