75784.3 89.9192	390.031	314.025	0.189711	-0.866934	0.459797	0.031963	83.2437	376.591	310.083	0.186653	-0.866223	0.462358	0.0322933	0.0859942	0.270263	-0.646622	-0.094721	0.164397	0.0269919	-0.246125	-0.432132	0.50124	-0.00924053	-0.002349	0.000930571	-7.3225	-13.3725	-4.07876	82.5966	376.659	309.946	0.189711	-0.866934	0.459797	0.031963	
75786.3 89.9192	390.031	314.022	0.18981	-0.866957	0.459713	0.031953	83.2068	376.596	310.074	0.186852	-0.866273	0.462185	0.032268	0.0873036	0.163314	-0.623932	-0.0838268	0.183043	0.0270551	-0.155806	-0.37159	0.511106	-0.00862809	-0.00285728	0.00108519	-7.33976	-13.3782	-4.07659	82.5794	376.653	309.946	0.18981	-0.866957	0.459713	0.031953	
75788.3 89.9192	390.031	314.019	0.18991	-0.86698	0.45963	0.031943	83.2068	376.596	310.074	0.186852	-0.866273	0.462185	0.032268	0.00899124	0.148547	-0.536291	-0.073883	0.200436	0.0260601	-0.178257	-0.271412	0.452012	-0.0081218	-0.00311438	0.0011695	-7.356	-13.3844	-4.07425	82.5631	376.647	309.945	0.18991	-0.86698	0.45963	0.031943	
75790.3 89.9192	390.031	314.016	0.190009	-0.867003	0.459546	0.031932	83.1698	376.601	310.065	0.187056	-0.866325	0.462008	0.0322395	0.131449	0.0952085	-0.707419	-0.0753976	0.198564	0.0300524	-0.0850581	-0.40189	0.59836	-0.00747973	-0.00360672	0.0013345	-7.37096	-13.3917	-4.07158	82.5482	376.639	309.945	0.190009	-0.867003	0.459546	0.031932	
75792.3 89.9192	390.031	314.014	0.190108	-0.867026	0.459463	0.031922	83.1698	376.601	310.065	0.187056	-0.866325	0.462008	0.0322395	0.025342	0.0861795	-0.830261	-0.0690719	0.196722	0.0322274	-0.152681	-0.357162	0.739275	-0.00703712	-0.00396037	0.00156045	-7.38503	-13.3996	-4.06846	82.5341	376.632	309.945	0.190108	-0.867026	0.459463	0.031922	
75794.3 89.9192	390.031	314.011	0.190207	-0.867049	0.459379	0.031912	83.1308	376.608	310.053	0.187256	-0.86638	0.461826	0.0322091	0.0518656	-0.0260886	-0.690543	-0.0599794	0.211108	0.0179642	-0.0300704	-0.272352	0.636507	-0.00639355	-0.00410904	0.0016727	-7.39782	-13.4078	-4.06512	82.5213	376.623	309.945	0.190207	-0.867049	0.459379	0.031912	
75796.3 89.9192	390.031	314.008	0.190307	-0.867072	0.459296	0.031901	83.1308	376.608	310.053	0.187256	-0.86638	0.461826	0.0322091	0.0519094	-0.100883	-0.618625	-0.049555	0.216091	0.0381662	0.0391348	-0.209267	0.591814	-0.00567592	-0.00411667	0.0017327	-7.40917	-13.416	-4.06165	82.51	376.615	309.946	0.190307	-0.867072	0.459296	0.031901	
75798.3 89.9192	390.031	314.005	0.190406	-0.867094	0.459212	0.031891	83.0902	376.617	310.047	0.187465	-0.866435	0.461639	0.032181	0.142673	-0.15784	-0.745539	-0.0440452	0.218644	0.0285595	0.122273	-0.297282	0.705528	-0.00486379	-0.00429957	0.00185651	-7.4189	-13.4246	-4.05794	82.5003	376.606	309.947	0.190406	-0.867094	0.459212	0.031891	
75800.3 89.9192	390.031	314.005	0.190406	-0.867094	0.459212	0.031891	83.0902	376.617	310.047	0.187465	-0.866435	0.461639	0.032181	0.186353	-0.0507803	-0.743879	-0.042829	0.226866	0.0190125	0.0605047	-0.385013	0.662395	-0.0042564	-0.00463964	0.00192681	-7.42741	-13.4339	-4.05408	82.4917	376.597	309.951	0.190406	-0.867094	0.459212	0.031891	
75802.3 89.9192	390.031	314.001	0.190505	-0.867117	0.459129	0.03188	83.0517	376.624	310.039	0.187667	-0.866491	0.461456	0.0321474	0.269299	-0.129876	-0.721193	-0.0427539	0.234085	0.0142325	0.174748	-0.402638	0.645643	-0.00348126	-0.00498095	0.00197188	-7.43438	-13.4439	-4.05014	82.4848	376.587	309.951	0.190505	-0.867117	0.459129	0.03188	
75804.3 89.9192	390.031	313.998	0.190604	-0.86714	0.459045	0.031869	83.0517	376.624	310.039	0.187667	-0.866491	0.461456	0.0321474	0.298658	-0.082204	-0.863477	-0.0358502	0.241755	0.0324915	0.136128	-0.500268	0.756801	-0.00286088	-0.00548339	0.00208203	-7.4401	-13.4548	-4.04598	82.4791	376.576	309.952	0.190604	-0.86714	0.459045	0.031869	
75806.3 89.9192	390.031	313.995	0.190703	-0.867163	0.458962	0.031859	83.0089	376.625	310.027	0.187856	-0.866549	0.461272	0.0321128	0.47806	-0.027079	-1.00997	-0.0377557	0.256725	0.0170609	0.17679	-0.721503	0.83516	-0.00222121	-0.00637806	0.0022224	-7.44454	-13.4676	-4.04153	82.4746	376.564	309.953	0.190703	-0.867163	0.458962	0.031859	
75808.3 89.9192	390.031	313.991	0.190803	-0.867186	0.458878	0.031848	83.0089	376.625	310.027	0.187856	-0.866549	0.461272	0.0321128	0.461909	0.176505	-0.989191	-0.0386049	0.27239	0.0123509	0.00478256	-0.803987	0.759339	-0.00198953	-0.00734822	0.00228415	-7.44852	-13.4823	-4.03696	82.4706	376.549	309.954	0.190803	-0.867186	0.458878	0.031848	
75810.3 89.9192	390.031	313.988	0.190902	-0.867208	0.458795	0.031837	82.9672	376.626	310.014	0.188046	-0.866605	0.46109	0.0320811	0.503334	0.00755799	-1.0582	-0.0394056	0.280463	0.0109531	0.157478	-0.776184	0.863672	-0.00147562	-0.00816577	0.0024031	-7.45147	-13.4986	-4.03216	82.4677	376.532	309.956	0.190902	-0.867208	0.458795	0.031837	
75812.3 89.9192	390.031	313.984	0.191001	-0.867231	0.458711	0.031826	82.9672	376.626	310.014	0.188046	-0.866605	0.46109	0.0320811	0.444903	-0.027269	-1.07614	-0.0271023	0.282445	0.0339691	0.150153	-0.719014	0.904005	-0.00102775	-0.00878722	0.00252515	-7.45353	-13.5162	-4.02711	82.4656	376.515	309.957	0.191001	-0.867231	0.458711	0.031826	
75814.3 89.9192	390.031	313.981	0.1911	-0.867254	0.458627	0.031816	82.9263	376.63	310.004	0.188244	-0.866658	0.460913	0.0320526	0.329157	-0.126268	-1.0458	-0.0173803	0.282908	0.0140701	0.167654	-0.567454	0.931593	-0.000589665	-0.00904341	0.00264118	-7.4547	-13.5343	-4.02182	82.4644	376.497	309.959	0.1911	-0.867254	0.458627	0.031816	
75816.3 89.9192	390.031	313.978	0.1912	-0.867277	0.458544	0.031805	82.9263	376.63	310.004	0.188244	-0.866658	0.460913	0.0320526	0.242341	-0.258597	-0.973407	-0.0119122	0.272868	0.0212961	0.233758	-0.406658	0.923639	-6.3182e-05	-0.00895238	0.0027287	-7.45483	-13.5522	-4.01637	82.4643	376.479	309.961	0.1912	-0.867277	0.458544	0.031805	
75818.3 89.9192	390.031	313.974	0.191299	-0.867299	0.45846	0.031794	82.8855	376.63	309.995	0.188441	-0.866712	0.460734	0.0320245	0.30246	-0.314177	-1.05184	-0.0066504	0.264588	0.0221234	0.303884	-0.45405	0.999029	0.000550904	-0.00896524	0.00284898	-7.45373	-13.5701	-4.01067	82.4654	376.461	309.964	0.191299	-0.867299	0.45846	0.031794	
75820.3 89.9192	390.031	313.971	0.191398	-0.867322	0.458377	0.031783	82.8855	376.63	309.995	0.188441	-0.866712	0.460734	0.0320245	0.225636	-0.207845	-0.889592	-0.00122439	0.271134	0.0132184	0.192795	-0.389471	0.834642	0.000881404	-0.00884766	0.00283561	-7.45197	-13.5878	-4.005	82.4672	376.443	309.966	0.191398	-0.867322	0.458377	0.031783	
75822.4 89.9192	390.031	313.967	0.191497	-0.867345	0.458293	0.031772	82.845	376.628	309.984	0.188633	-0.866764	0.460559	0.031997	0.310821	-0.186475	-0.800353	-0.00837711	0.282414	0.01402	0.234785	-0.435613	0.725992	0.00126283	-0.00883412	0.00275249	-7.44944	-13.6055	-3.99949	82.4697	376.426	309.968	0.191497	-0.867345	0.458293	0.031772	
75824.3 89.9192	390.031	313.964	0.191597	-0.867367	0.45821	0.031762	82.845	376.628	309.984	0.188633	-0.866764	0.460559	0.031997	0.470313	-0.203676	-1.05027	-0.0121325	0.287778	0.01912	0.310669	-0.641435	0.926174	0.00175789	-0.00923358	0.00281944	-7.44592	-13.624	-3.99385	82.4732	376.407	309.97	0.191597	-0.867367	0.45821	0.031762	
75826.3 89.9192	390.031	313.961	0.191696	-0.86739	0.458126	0.031751	82.8094	376.628	309.98	0.188837	-0.866812	0.460386	0.0319708	0.532755	-0.152335	-0.99315	-0.00919131	0.301665	0.0124735	0.31161	-0.696249	0.843514	0.00220532	-0.00970272	0.00281789	-7.44151	-13.6434	-3.98822	82.4776	376.388	309.972	0.191696	-0.86739	0.458126	0.031751	
75828.3 89.9192	390.031	313.957	0.191795	-0.867413	0.458042	0.03174	82.8094	376.628	309.98	0.188837	-0.866812	0.460386	0.0319708	0.447855	-0.126427	-0.754065	0.00222768	0.309151	0.00901654	0.270203	-0.557282	0.633718	0.00252519	-0.00984701	0.00267679	-7.43646	-13.6631	-3.98286	82.4827	376.368	309.974	0.191795	-0.867413	0.458042	0.03174	
75830.3 89.9192	390.031	313.954	0.191894	-0.867435	0.457959	0.031729	82.7723	376.62	309.972	0.189021	-0.866857	0.460228	0.0319477	0.645112	-0.13377	-0.864467	0.00485041	0.308557	0.015321	0.37634	-0.748116	0.692861	0.00302536	-0.0103585	0.00260334	-7.43041	-13.6838	-3.97766	82.4887	376.347	309.976	0.191894	-0.867435	0.457959	0.031729	
75832.3 89.9192	390.031	313.95	0.191993	-0.867458	0.457875	0.031719	82.7723	376.62	309.972	0.189021	-0.866857	0.460228	0.0319477	0.500246	-0.0657642	-0.83544	0.00386686	0.311401	0.012286	0.241498	-0.658248	0.67891	0.00320582	-0.0106392	0.00253528	-7.424	-13.705	-3.97259	82.4951	376.326	309.978	0.191993	-0.867458	0.457875	0.031719	
75834.3 89.9192	390.031	313.947	0.192093	-0.86748	0.457791	0.031708	82.7345	376.612	309.969	0.189203	-0.8669	0.460073	0.0319307	0.66233	-0.094975	-1.00142	-0.00716665	0.315386	0.0112415	0.338596	-0.830282	0.804075	0.00356243	-0.0112358	0.00256427	-7.41688	-13.7275	-3.96746	82.5023	376.304	309.98	0.192093	-0.86748	0.457791	0.031708	
75836.3 89.9192	390.031	313.944	0.192192	-0.867503	0.457708	0.031697	82.7345	376.612	309.969	0.189203	-0.8669	0.460073	0.0319307	0.622826	-0.107252	-1.04641	-0.00882117	0.320927	0.00916848	0.320498	-0.809125	0.858475	0.00384718	-0.0117305	0.00262374	-7.40918	-13.751	-3.96221	82.51	376.28	309.981	0.192192	-0.867503	0.457708	0.031697	
75838.3 89.9192	390.031	313.94	0.192291	-0.867525	0.457624	0.031686	82.7005	376.598	309.961	0.189378	-0.866942	0.459922	0.0319084	0.630615	-0.107007	-0.78464	-0.00511442	0.320395	0.0119209	0.355898	-0.721877	0.614017	0.00417426	-0.0120012	0.00250833	-7.40083	-13.775	-3.95719	82.5183	376.256	309.983	0.192291	-0.867525	0.457624	0.031686	
75840.3 89.9192	390.031	313.937	0.19239	-0.867548	0.457541	0.031675	82.7005	376.598	309.961	0.189378	-0.866942	0.459922	0.0319084	0.682335	-0.125156	-1.00139	-0.00634294	0.311268	0.0177409	0.374559	-0.830859	0.808331	0.00450595	-0.0124628	0.00254555	-7.39182	-13.7999	-3.9521	82.5273	376.231	309.985	0.19239	-0.867548	0.457541	0.031675	
75842.3 89.9192	390.031	313.933	0.192489	-0.86757	0.457457	0.031665	82.6688	376.586	309.959	0.189564	-0.866979	0.459778	0.0318951	0.46674	-0.128732	-0.841607	-0.00705313	0.311685	0.00329547	0.272483	-0.602722	0.710775	0.00460032	-0.012422	0.00251029	-7.38262	-13.8248	-3.94708	82.5365	376.206	309.986	0.192489	-0.86757	0.457457	0.031665	
75844.3 89.9192	390.031	313.93	0.192589	-0.867593	0.457373	0.031654	82.6688	376.586	309.959	0.189564	-0.866979	0.459778	0.0318951	0.457918	-0.146583	-0.591146	-0.00336634	0.307671	0.0137975	0.311664	-0.497103	0.486193	0.00476362	-0.012174	0.00233236	-7.37309	-13.8491	-3.94242	82.5461	376.182	309.988	0.192589	-0.867593	0.457373	0.031654	
75846.3 89.9192	390.031	313.927	0.192688	-0.867615	0.457289	0.031643	82.6421	376.574	309.955	0.189753	-0.867011	0.45964	0.0318824	0.57557	-0.0971872	-0.646762	-0.00129965	0.306423	0.0153634	0.332773	-0.634421	0.495781	0.0049528	-0.0122254	0.00219641	-7.36319	-13.8736	-3.93802	82.556	376.158	309.989	0.192688	-0.867615	0.457289	0.031643	
75848.3 89.9192	390.031	313.923	0.192787	-0.867638	0.457206	0.031632	82.6421	376.574	309.955	0.189753	-0.867011	0.45964	0.0318824	0.512343	-0.0875537	-0.538704	-0.00545307	0.31041	0.00727937	0.301471	-0.55094	0.407361	0.00506047	-0.0121048	0.0020287	-7.35307	-13.8978	-3.93397	82.5661	376.133	309.989	0.192787	-0.867638	0.457206	0.031632	
75850.3 89.9192	390.031	313.92	0.192886	-0.86766	0.457122	0.031621	82.6171	376.564	309.96	0.189956	-0.867039	0.459504	0.0318792	0.53225	-0.112378	-0.525267	-0.011518	0.312562	0.0153313	0.334652	-0.549257	0.397679	0.00522372	-0.0119928	0.00188808	-7.34262	-13.9217	-3.93019	82.5765	376.109	309.99	0.192886	-0.86766	0.457122	0.031621	
75852.3 89.9192	390.031	313.917	0.192985	-0.867683	0.457038	0.031611	82.6171	376.564	309.96	0.189956	-0.867039	0.459504	0.0318792	0.333749	-0.135925	-0.502154	-0.00950273	0.310076	0.0156513	0.242184	-0.373298	0.428973	0.00518572	-0.0115401	0.00179645	-7.33225	-13.9448	-3.9266	82.5869	376.086	309.99	0.192985	-0.867683	0.457038	0.031611	
75854.3 89.9192	390.031	313.913	0.193084	-0.867705	0.456955	0.0316	82.5946	376.548	309.959	0.190149	-0.867065	0.459375	0.0318709	0.381489	-0.118869	-0.376936	-0.00774672	0.302149	0.0189117	0.270822	-0.374501	0.296898	0.00520879	-0.0111351	0.00163509	-7.32183	-13.9671	-3.92333	82.5973	376.064	309.99	0.193084	-0.867705	0.456955	0.0316	
75856.3 89.9192	390.031	313.91	0.193184	-0.867728	0.456871	0.031589	82.5946	376.548	309.959	0.190149	-0.867065	0.459375	0.0318709	0.324306	-0.143719	-0.478775	-0.00992691	0.294704	0.0144307	0.245824	-0.35364	0.411783	0.00517956	-0.0107289	0.00158259	-7.31147	-13.9886	-3.92016	82.6077	376.043	309.99	0.193184	-0.867728	0.456871	0.031589	
75858.3 89.9192	390.031	313.906	0.193283	-0.86775	0.456787	0.031578	82.5777	376.526	309.958	0.190338	-0.867089	0.459252	0.0318632	0.214052	-0.167245	-0.180335	-0.0156534	0.286783	0.018619	0.236989	-0.148104	0.167962	0.00513558	-0.00995219	0.00137805	-7.3012	-14.0085	-3.91741	82.618	376.023	309.989	0.193283	-0.86775	0.456787	0.031578	
75860.3 89.9192	390.031	313.903	0.193382	-0.867772	0.456704	0.031567	82.5777	376.526	309.958	0.190338	-0.867089	0.459252	0.0318632	0.402462	-0.161535	-0.231621	-0.0200964	0.276796	0.025115	0.334791	-0.317191	0.17036	0.0052916	-0.00959135	0.00121601	-7.29062	-14.0276	-3.91497	82.6285	376.003	309.988	0.193382	-0.867772	0.456704	0.031567	
75862.3 89.9192	390.031	313.9	0.193481	-0.867795	0.45662	0.031557	82.5629	376.505	309.962	0.190535	-0.867114	0.459124	0.0318547	0.380855	-0.109004	-0.201774	-0.0188405	0.28068	0.0184586	0.283477	-0.316063	0.131871	0.0053294	-0.00926434	0.00106072	-7.27996	-14.0462	-3.91285	82.6392	375.985	309.987	0.193481	-0.867795	0.45662	0.031557	
75864.3 89.9192	390.031	313.896	0.19358	-0.867817	0.456536	0.031546	82.5629	376.505	309.962	0.190535	-0.867114	0.459124	0.0318547	0.385026	-0.0167241	0.0744209	-0.021926	0.286579	0.0160336	0.24435	-0.266667	-0.152463	0.00528516	-0.00887124	0.000746938	-7.26939	-14.0639	-3.91136	82.6498	375.967	309.985	0.19358	-0.867817	0.456536	0.031546	
75866.3 89.9192	390.031	313.893	0.193679	-0.867839	0.456452	0.031535	82.5511	376.48	309.964	0.190729	-0.86714	0.458995	0.0318501	0.280497	-0.0304424	0.201987	-0.0282479	0.280723	0.0324418	0.21055	-0.131756	-0.242308	0.00517774	-0.00824763	0.000436012	-7.25903	-14.0804	-3.91049	82.6601	375.951	309.982	0.193679	-0.867839	0.456452	0.031535	
75868.3 89.9192	390.031	313.889	0.193778	-0.867862	0.456368	0.031524	82.5511	376.48	309.964	0.190729	-0.86714	0.458995	0.0318501	0.294337	-0.0874834	0.113293	-0.0296908	0.274038	0.0425468	0.254	-0.14568	-0.146233	0.00516797	-0.00771422	0.00025132	-7.2487	-14.0958	-3.90998	82.6705	375.935	309.979	0.193778	-0.867862	0.456368	0.031524	
75870.3 89.9192	390.031	313.886	0.193878	-0.867884	0.456285	0.031514	82.5453	376.453	309.966	0.190927	-0.867177	0.458844	0.0318347	0.314082	0.0569832	0.276855	-0.0295773	0.275367	0.0159159	0.168375	-0.175198	-0.345686	0.00498792	-0.0072932	-2.94011e-05	-7.23872	-14.1104	-3.91004	82.6804	375.921	309.976	0.193878	-0.867884	0.456285	0.031514	
75872.4 89.9192	390.031	313.883	0.193977	-0.867906	0.456201	0.031503	82.5453	376.453	309.966	0.190927	-0.867177	0.458844	0.0318347	0.367609	0.107632	0.234801	-0.0388695	0.270305	0.00575494	0.153287	-0.257927	-0.334409	0.0047957	-0.00707973	-0.00024646	-7.22913	-14.1246	-3.91054	82.69	375.907	309.972	0.193977	-0.867906	0.456201	0.031503	
75874.3 89.9192	390.031	313.879	0.194076	-0.867929	0.456117	0.031492	82.5422	376.417	309.965	0.191112	-0.86722	0.458686	0.0318135	0.377282	0.00783563	0.0953159	-0.0462037	0.258924	0.0176902	0.222886	-0.265154	-0.177492	0.0047619	-0.00690207	-0.000315496	-7.21961	-14.1384	-3.91117	82.6995	375.893	309.968	0.194076	-0.867929	0.456117	0.031492	
75876.3 89.9192	390.031	313.876	0.194175	-0.867951	0.456033	0.031481	82.5422	376.417	309.965	0.191112	-0.86722	0.458686	0.0318135	0.435838	0.123521	0.349636	-0.0488018	0.263932	0.0254022	0.193796	-0.277861	-0.461188	0.00467331	-0.00676758	-0.000559856	-7.21026	-14.1519	-3.91229	82.7089	375.879	309.963	0.194175	-0.867951	0.456033	0.031481	
75878.3 89.9192	390.031	313.872	0.194274	-0.867973	0.45595	0.03147	82.539	376.384	309.968	0.191304	-0.867263	0.458527	0.0318	0.33773	0.180861	0.408305	-0.0551583	0.261537	0.019018	0.0980999	-0.208677	-0.510211	0.00440218	-0.00650817	-0.000788025	-7.20146	-14.1649	-3.91386	82.7177	375.866	309.959	0.194274	-0.867973	0.45595	0.03147	
75880.4 89.9192	390.031	313.869	0.194373	-0.867995	0.455866	0.03146	82.539	376.384	309.968	0.191304	-0.867263	0.458527	0.0318	0.346887	0.306452	0.335684	-0.0725737	0.248699	0.021206	-0.00676107	-0.305651	-0.483175	0.00394844	-0.00646866	-0.000952537	-7.19356	-14.1779	-3.91577	82.7256	375.853	309.953	0.194373	-0.867995	0.455866	0.03146	
75882.3 89.9192	390.031	313.866	0.194472	-0.868017	0.455782	0.031449	82.539	376.384	309.968	0.191304	-0.867263	0.458527	0.0318	0.281777	0.330271	0.371045	-0.0754998	0.237877	0.01517	-0.0593417	-0.253955	-0.508072	0.00343491	-0.0063297	-0.00110074	-7.18669	-14.1905	-3.91797	82.7325	375.841	309.948	0.194472	-0.868017	0.455782	0.031449	
75884.3 89.9192	390.031	313.862	0.194571	-0.86804	0.455698	0.031438	82.5407	376.354	309.972	0.191508	-0.867302	0.458367	0.0317904	0.228391	0.288688	0.472295	-0.0692361	0.233249	0.0182597	-0.0442144	-0.154359	-0.576874	0.00300299	-0.00600545	-0.00126518	-7.18068	-14.2025	-3.9205	82.7385	375.829	309.942	0.194571	-0.86804	0.455698	0.031438	
75886.3 89.9192	390.031	313.859	0.194671	-0.868062	0.455614	0.031427	82.5439	376.318	309.974	0.191705	-0.867346	0.458203	0.0317751	0.148569	0.263747	0.589552	-0.0699163	0.22198	0.0208458	-0.055889	-0.0366697	-0.659347	0.00259091	-0.00547824	-0.00145171	-7.1755	-14.2135	-3.9234	82.7437	375.818	309.935	0.194671	-0.868062	0.455614	0.031427	
75888.3 89.9192	390.031	313.855	0.19477	-0.868084	0.45553	0.031416	82.5439	376.318	309.974	0.191705	-0.867346	0.458203	0.0317751	0.0939779	0.253343	0.449884	-0.0788692	0.208783	0.0272348	-0.0958891	-0.0391864	-0.514471	0.00214004	-0.00500879	-0.00150435	-7.17122	-14.2235	-3.92641	82.7479	375.808	309.929	0.19477	-0.868084	0.45553	0.031416	
75890.3 89.9192	390.031	313.852	0.194869	-0.868106	0.455447	0.031406	82.552	376.286	309.977	0.191911	-0.86739	0.458035	0.0317601	-0.00461531	0.340745	0.716045	-0.0837641	0.205282	0.0179783	-0.191144	0.09016	-0.764319	0.00154375	-0.00432759	-0.00171302	-7.16813	-14.2322	-3.92984	82.751	375.799	309.922	0.194869	-0.868106	0.455447	0.031406	
75892.4 89.9192	390.031	313.849	0.194968	-0.868128	0.455363	0.031395	82.552	376.286	309.977	0.191911	-0.86739	0.458035	0.0317601	-0.0847797	0.461541	0.879222	-0.087633	0.189381	0.0174173	-0.31527	0.15074	-0.933339	0.000758835	-0.00359335	-0.00199264	-7.16662	-14.2394	-3.93382	82.7525	375.792	309.915	0.194968	-0.868128	0.455363	0.031395	
75894.3 89.9192	390.031	313.845	0.195067	-0.86815	0.455279	0.031384	82.559	376.25	309.98	0.192111	-0.867435	0.457868	0.0317453	-0.0868371	0.418694	0.680511	-0.0966974	0.177229	0.0290265	-0.305706	0.102271	-0.736224	7.15385e-05	-0.00302948	-0.00208493	-7.16647	-14.2454	-3.93799	82.7527	375.786	309.907	0.195067	-0.86815	0.455279	0.031384	
75896.3 89.9192	390.031	313.842	0.195166	-0.868173	0.455195	0.031373	82.559	376.25	309.98	0.192111	-0.867435	0.457868	0.0317453	-0.0454192	0.400324	0.783259	-0.10322	0.175087	0.0305325	-0.254505	0.116419	-0.83516	-0.000444625	-0.00249369	-0.00222472	-7.16736	-14.2504	-3.94244	82.7518	375.781	309.899	0.195166	-0.868173	0.455195	0.031373	
75898.3 89.9192	390.031	313.838	0.195265	-0.868195	0.455111	0.031362	82.5704	376.215	309.982	0.192311	-0.86748	0.4577	0.0317267	-0.0355887	0.577411	0.822804	-0.113508	0.174047	0.0222075	-0.386611	0.0334746	-0.927948	-0.00117339	-0.00217737	-0.00239841	-7.16971	-14.2548	-3.94724	82.7494	375.776	309.891	0.195265	-0.868195	0.455111	0.031362	
75900.3 89.9192	390.031	313.835	0.195364	-0.868217	0.455027	0.031352	82.5704	376.215	309.982	0.192311	-0.86748	0.4577	0.0317267	0.0634217	0.609542	0.640172	-0.125443	0.168833	0.0188315	-0.377289	-0.126473	-0.79186	-0.00181062	-0.00221258	-0.00244663	-7.17333	-14.2592	-3.95213	82.7458	375.772	309.883	0.195364	-0.868217	0.455027	0.031352	
75902.3 89.9192	390.031	313.832	0.195463	-0.868239	0.454943	0.031341	82.5704	376.215	309.982	0.192311	-0.86748	0.4577	0.0317267	0.0479274	0.503002	0.74867	-0.124886	0.164143	0.0189735	-0.28723	-0.0209846	-0.85608	-0.00220402	-0.00203329	-0.00252803	-7.17774	-14.2633	-3.95719	82.7414	375.768	309.874	0.195463	-0.868239	0.454943	0.031341	
75904.3 89.9192	390.031	313.828	0.195562	-0.868261	0.454859	0.03133	82.5836	376.18	309.982	0.192514	-0.867525	0.45753	0.0317075	0.0751283	0.483199	0.73379	-0.119226	0.165219	0.0314843	-0.25706	-0.0374137	-0.842671	-0.00249774	-0.00190479	-0.0025842	-7.18273	-14.2671	-3.96236	82.7364	375.764	309.866	0.195562	-0.868261	0.454859	0.03133	
75906.3 89.9192	390.031	313.825	0.195662	-0.868283	0.454775	0.031319	82.5836	376.18	309.982	0.192514	-0.867525	0.45753	0.0317075	-0.0926485	0.436726	0.801835	-0.115935	0.160811	0.0292013	-0.308554	0.142	-0.852575	-0.00286507	-0.00143031	-0.00263574	-7.18846	-14.2699	-3.96763	82.7307	375.761	309.857	0.195662	-0.868283	0.454775	0.031319	
75908.3 89.9192	390.031	313.821	0.195761	-0.868305	0.454691	0.031308	82.5961	376.144	309.978	0.192711	-0.867572	0.45736	0.0316873	-0.024195	0.539766	0.686113	-0.127437	0.149793	0.0323093	-0.365744	-0.0056451	-0.793022	-0.00331005	-0.00129857	-0.00263728	-7.19508	-14.2725	-3.9729	82.7241	375.759	309.849	0.195761	-0.868305	0.454691	0.031308	
75910.3 89.9192	390.031	313.818	0.19586	-0.868327	0.454608	0.031297	82.5961	376.144	309.978	0.192711	-0.867572	0.45736	0.0316873	-0.0671196	0.577279	0.753669	-0.132889	0.141182	0.0200613	-0.412659	0.0334095	-0.856953	-0.00380437	-0.00110189	-0.00268112	-7.20269	-14.2747	-3.97827	82.7165	375.756	309.84	0.19586	-0.868327	0.454608	0.031297	
75912.3 89.9192	390.031	313.815	0.195959	-0.868349	0.454524	0.031287	82.6118	376.107	309.976	0.192912	-0.867622	0.457182	0.0316611	-0.131583	0.605079	0.973789	-0.128276	0.136342	0.0307872	-0.445459	0.149845	-1.05395	-0.00431485	-0.000692015	-0.00284753	-7.21132	-14.2761	-3.98396	82.7078	375.755	309.831	0.195959	-0.868349	0.454524	0.031287	
75914.3 89.9192	390.031	313.811	0.196058	-0.868371	0.45444	0.031276	82.6118	376.107	309.976	0.192912	-0.867622	0.457182	0.0316611	-0.0759947	0.580966	1.00514	-0.131498	0.1312	0.0199252	-0.389988	0.130066	-1.0884	-0.00466334	-0.000362681	-0.00300362	-7.22065	-14.2768	-3.98997	82.6985	375.754	309.821	0.196058	-0.868371	0.45444	0.031276	
75916.3 89.9192	390.031	313.808	0.196157	-0.868393	0.454356	0.031265	82.6272	376.078	309.977	0.193124	-0.867667	0.457008	0.0316436	-0.0846736	0.646162	0.954286	-0.138906	0.118101	0.0261184	-0.45343	0.0854793	-1.05946	-0.00510386	-0.000155454	-0.0031092	-7.23086	-14.2771	-3.99619	82.6883	375.754	309.812	0.196157	-0.868393	0.454356	0.031265	
75918.3 89.9192	390.031	313.805	0.196256	-0.868415	0.454272	0.031254	82.6272	376.078	309.977	0.193124	-0.867667	0.457008	0.0316436	0.0195827	0.745399	0.590139	-0.153401	0.118145	0.0287534	-0.517128	-0.17888	-0.777719	-0.00562774	-0.000497669	-0.00300584	-7.24211	-14.2781	-4.0022	82.677	375.753	309.802	0.196256	-0.868415	0.454272	0.031254	
75920.3 89.9192	390.031	313.801	0.196355	-0.868437	0.454188	0.031243	82.641	376.045	309.97	0.193317	-0.867711	0.456843	0.0316221	-0.126955	0.748105	0.686852	-0.15525	0.121951	0.0226974	-0.592338	-0.0305479	-0.834114	-0.00624964	-0.000508998	-0.00296075	-7.25461	-14.2792	-4.00812	82.6645	375.752	309.793	0.196355	-0.868437	0.454188	0.031243	
75922.5 89.9192	390.031	313.798	0.196454	-0.868458	0.454104	0.031233	82.641	376.045	309.97	0.193317	-0.867711	0.456843	0.0316221	-0.221204	0.775658	0.658542	-0.154801	0.121216	0.0326644	-0.672686	0.018714	-0.794605	-0.00697005	-0.00042067	-0.00289834	-7.26855	-14.28	-4.01392	82.6506	375.751	309.784	0.196454	-0.868458	0.454104	0.031233	
